"File","Line","Content","MsgText","IsDebug","PrevCtx","NextCtx"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","36151","if (MessageBox(cMessage, ""GATS Arbitrage Setting"", MB_YESNO) != 6)","[Dynamic variable: cMessage]","False","","return false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","36169","AfxMessageBox(""Invester Id Is Not Mapped...Contact Admin"");","Invester Id Is Not Mapped...Contact Admin","False","{","return false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","36211","if (MessageBox(cMessage, ""GATS Arbitrage Setting"", MB_YESNO) != 6)","[Dynamic variable: cMessage]","False","","return false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","36275","MessageBox(""Exception in CNewGreekExecutionAlgos::GetIobRuledDtails()"", ""GetIobRuledDtails"");","Exception in CNewGreekExecutionAlgos::GetIobRuledDtails()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","36629","AfxMessageBox(""Exception In CNewGreekExecutionAlgos::GetItemValue"");","Exception In CNewGreekExecutionAlgos::GetItemValue","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","37115","AfxMessageBox(""Exception In CNewGreekExecutionAlgos::SetItemValue"");","Exception In CNewGreekExecutionAlgos::SetItemValue","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","37372","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, ""Account ID %s Not Selected"", objGATSAlgoStruct.cBuyInvestorId);","//blAutoFill = true;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","37407","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, ""Account ID %s Not Selected"", objGATSAlgoStruct.cSellInvestorId);","//blAutoFill = true;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","37441","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, ""Account ID %s Not Selected"", objGATSAlgoStruct.cThirdInvestorId);","//blAutoFill = true;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","37474","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","sprintf(cMsg, ""Account ID %s Not Selected"", objGATSAlgoStruct.cSellInvestorId);","//blAutoFill = true;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","39054","AfxMessageBox(""Rule Lot should be less than Total Lot!"");","Rule Lot should be less than Total Lot!","False","if (m_bLotWiseCalculation)","else"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","39056","AfxMessageBox(""Rule Qty should be less than Total Qty!"");","Rule Qty should be less than Total Qty!","False","else","m_GreekExecAlgoGrid->SetTextMatrix(lRow, RuleQty, cTotalQty);"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","39127","AfxMessageBox(""B_QTYDIST should be less than or Equal To 100 Lot!"", IDOK, 0);","B_QTYDIST should be less than or Equal To 100 Lot!","False","if (AppGlobal::m_bLotWiseCalculation)","else"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","39129","AfxMessageBox(""B_QTYDIST should be less than or Equal To 100 Qty!"", IDOK, 0);","B_QTYDIST should be less than or Equal To 100 Qty!","False","else","//m_vsRuleGrid.SetTextMatrix(m_vsRuleGrid.GetRow(), iColPosition[B_QTYDIST], ""100"");"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","42706","MessageBox(cErrorText, ""CNewGreekExecutionAlgos"");","[Dynamic variable: cErrorText]","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","43032","AfxMessageBox(""Unable To Fill GreekExecution Flex"");","Unable To Fill GreekExecution Flex","False","{","}"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","43151","MessageBox(""Exception In OnChangeEdtSymbol()"");","Exception In OnChangeEdtSymbol()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","43504","MessageBox(""Exception In EnableDisableAllControls()"");","Exception In EnableDisableAllControls()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45395","MessageBox(""This Strategy Type is not allowed for Add Spread Multi rule, hence request is not processed"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","This Strategy Type is not allowed for Add Spread Multi rule, hence request is not processed","False","m_cmbStrategy.SetFocus(); //bug id 58162","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45408","MessageBox(""Htc parameters are not allowed for multiple iob rule selection"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","Htc parameters are not allowed for multiple iob rule selection","False","{","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45417","AfxMessageBox(""Invalid Inteval Value!"");","Invalid Inteval Value!","False","{","g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45430","AfxMessageBox(""Invalid mktPart Value!"");","Invalid mktPart Value!","False","{","g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45444","MessageBox(""BulkDeal Interval should be less than Original Interval"", ""Greek Execution Algo"", MB_ICONQUESTION | MB_OK | MB_DEFBUTTON1);","BulkDeal Interval should be less than Original Interval","False","{","g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45457","MessageBox(""Invalid Total quantity percentage.Allowed percentage range 1-100"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","Invalid Total quantity percentage.Allowed percentage range 1-100","False","{","m_edtTotalQty.SetFocus();"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45527","MessageBox(cMsg, ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","[Dynamic variable: cMsg]","False","sprintf(cMsg, ""Strategy Type %d not handled hence request is not processed"", m_iStrategyType);","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45921","MessageBox(""Start time[With Interval] should be less than end time"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","Start time[With Interval] should be less than end time","False","{","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","45927","MessageBox(""End time should be greater than Manager time"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","End time should be greater than Manager time","False","{","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","46338","AfxMessageBox(""LTP is not available to add rule with MPP, Please Provide Max price"");","LTP is not available to add rule with MPP, Please Provide Max price","False","{","/*g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","46497","MessageBox(""FIX Exec Algo-Multiple Add [New]-Total Qty should be greater than or equal to minimum lot...!"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","FIX Exec Algo-Multiple Add [New]-Total Qty should be greater than or equal to minimum lot...!","False","#endif",""
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","46650","MessageBox(""FIX Exec Algo-Multiple Add[New]-Check Upper And Lower Limit..!"", ""Greek Execution-Multiple Add"", MB_OK|MB_ICONINFORMATION);","FIX Exec Algo-Multiple Add[New]-Check Upper And Lower Limit..!","False","AppGlobal::pWriteInLogFile(""FIXENGINE"", cbuff);","}"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","46663","MessageBox(""FIX Exec Algo-Multiple Add[New]-Lower Limit should be less than Upper limit..!"", ""Greek Execution-Multiple Add"", MB_OK|MB_ICONINFORMATION);","FIX Exec Algo-Multiple Add[New]-Lower Limit should be less than Upper limit..!","False","AppGlobal::pWriteInLogFile(""FIXENGINE"", cbuff);",""
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47204","int iResult = AfxMessageBox(cMessbuff, MB_YESNO);","[Dynamic variable: cMessbuff]","False","sprintf(cMessbuff, ""For provided BPS %.2f Spread price is set as 0.\n Do you want to continue?"", atof(cBPSvale));","if (iResult == IDNO)"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47213","MessageBox(""Rule Can not add For BPS with Adv.Spread  & Incognito startegy."", ""Greek Execution Algo"");","Rule Can not add For BPS with Adv.Spread  & Incognito startegy.","False","{","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47311","AfxMessageBox(""Token is Invalid"");","Token is Invalid","False","{","return;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47605","AfxMessageBox(""Entry LTP is allowed only for IOB rules"");","Entry LTP is allowed only for IOB rules","False","{","g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47683","AfxMessageBox(""LTP is not available to add rule with MPP, Please Provide Max price"");","LTP is not available to add rule with MPP, Please Provide Max price","False","{","g_GEAbShowAlertOnSave = false;"
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47799","MessageBox(""FIX Exec Algo-Multiple Add [New]-Total Qty should be greater than or equal to minimum lot...!"", ""Greek Execution-Multiple Add"", MB_OK | MB_ICONINFORMATION);","FIX Exec Algo-Multiple Add [New]-Total Qty should be greater than or equal to minimum lot...!","False","#endif",""
"Client\CTCLClient\NewGreekExecutionAlgos.cpp","47951","MessageBox(""FIX Exec Algo-Multiple Add[New]-Check Upper And Lower Limit..!"", ""Greek Execution-Multiple Add"", MB_OK|MB_ICONINFORMATION);","FIX Exec Algo-Multiple Add[New]-Check Upper And Lower Limit..!","False","AppGlobal::pWriteInLogFile(""FIXENGINE"", cbuff);","}"
